item-name,item-description,listing-id,seller-sku,price,quantity,open-date,image-url,item-is-marketplace,product-id-type,zshop-shipping-fee,item-note,item-condition,zshop-category1,zshop-browse-path,zshop-storefront-feature,asin1,asin2,asin3,will-ship-internationally,expedited-shipping,zshop-boldface,product-id,bid-for-featured-placement,add-delete,pending-quantity,fulfillment-channel,business-price,"quantity price type","quantity lower bound 1","quantity price 1","quantity lower bound 2","quantity price 2","quantity lower bound 3","quantity price 3","quantity lower bound 4","quantity price 4","quantity lower bound 5","quantity price 5",merchant-shipping-group
"S6 Cable, Galaxy S6 Cable - Charging Cable For The Galaxy S6, Note 3, Note 4,...","S6 Cable, Galaxy S6 Cable - Charging Cable For The Galaxy S6 Edge. Works with most Galaxy S6 Cases.  <br />",0314PF84P63,gal-s6-edge-cable-3ft-gld,5.99,103,"2015-03-13 23:56:45 PDT",,y,3,,,11,,,,B00UOMFNM4,,,1,N,,035127967561,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"S6 Cable, Galaxy S6 Cable - Charging Cable For The Galaxy S6, Note 3, Note 4,...","S6 Cable, Galaxy S6 Cable - Charging Cable For The Galaxy S6 Edge. Works with most Galaxy S6 Cases.  <br />",0314PF84KP9,gal-s6-edge-cable-3ft-slvr,5.99,94,"2015-03-13 23:56:34 PDT",,y,3,,,11,,,,B00UOMG2DI,,,1,N,,035127967547,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"MICRO USB CABLE, [Extra Long] (Micro b) Universal Extension Cable [Heavy Duty...","S6 Cable, Galaxy S6 Cable - Charging Cable For The Galaxy S6 Edge. Works with most Galaxy S6 Cases.  <br>",0314PF84IKL,gal-s6-edge-cable-6ft-blk,6.99,52,"2015-03-13 23:56:28 PDT",,y,3,,,11,,,,B00UOMFVDU,,,1,N,,035127967530,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"S6 Cable, Galaxy S6 Cable - Charging Cable For The Galaxy S6, Note 3, Note 4,...","S6 Cable, Galaxy S6 Cable - Charging Cable For The Galaxy S6 Edge. Works with most Galaxy S6 Cases.  <br />",0314PF84L03,gal-s6-edge-cable-6ft-blue,6.99,93,"2015-03-13 23:56:35 PDT",,y,3,,,11,,,,B00UOMG3J6,,,1,N,,035127967592,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"S6 Cable, Galaxy S6 Cable - Charging Cable For The Galaxy S6, Note 3, Note 4,...","S6 Cable, Galaxy S6 Cable - Charging Cable For The Galaxy S6 Edge. Works with most Galaxy S6 Cases.  <br />",0314PF84GT9,gal-s6-edge-cable-6ft-gld,6.99,59,"2015-03-13 23:56:26 PDT",,y,3,,,11,,,,B00UOMFRQ6,,,1,N,,035127967578,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Cable And Case Male to Micro B USB Cord for Android Smartphones - 6 Feet (1.8...","S6 Cable, Galaxy S6 Cable - Works With The Android, Samsung, HTC, Motorola, Nexus, Nokia, LG, HP, Sony, Kindle, Blackberry, Galaxy S6, Galaxy Note 3, Galaxy Note 4, Galaxy Note 4 Edge, Galaxy S6 And More",0314PF84N3X,gal-s6-edge-cable-6ft-slvr,6.99,94,"2015-03-13 23:56:40 PDT",,y,3,,,11,,,,B00UOMG8VO,,,1,N,,035127967554,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Galaxy Note 3 Case, Galaxy Note 3 Armor cases- Tough Armorbox Dual Layer Hybr...","Premium galaxy Note 3 Hard Armorbox Dual Layer Hybrid Case With Screen Protector from Cable and Case. It's ultra light weight with jelly grip, but takes a beating. Offers amazing protection for your galaxy Note 3! Great for construction workers, contractors, and people who are just plain tough on their phone.",0813O2SVF3F,galaxy-Note3-armor-black,7.99,10,"2014-08-13 13:20:38 PDT",,y,5,,,11,,,,B00MOUZ76Q,,,1,N,,5533FACF78332281,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Galaxy Note 3 Case, Galaxy Note 3 Armor cases- Tough Armorbox Dual Layer Hybr...","Premium galaxy Note 3 Hard Armorbox Dual Layer Hybrid Case With Screen Protector from Cable and Case. It's ultra light weight with jelly grip, but takes a beating. Offers amazing protection for your galaxy Note 3! Great for construction workers, contractors, and people who are just plain tough on their phone.",0813O2SUXYR,galaxy-Note3-armor-blue,7.99,35,"2014-08-13 13:20:24 PDT",,y,3,,,11,,,,B00MOUYUV4,,,1,N,,035127966021,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Galaxy Note 3 Case, Galaxy Note 3 Armor cases- Tough Armorbox Dual Layer Hybr...","Premium galaxy Note 3 Hard Armorbox Dual Layer Hybrid Case With Screen Protector from Cable and Case. It's ultra light weight with jelly grip, but takes a beating. Offers amazing protection for your galaxy Note 3! Great for construction workers, contractors, and people who are just plain tough on their phone.",0813O2SV5CL,galaxy-Note3-armor-green,7.99,47,"2014-08-13 13:20:31 PDT",,y,3,,,11,,,,B00MOUZ1OO,,,1,N,,035127966038,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Cable And Case Armorbox Dual Layer Hybrid Case for Galaxy Note 3 – Pink","Premium galaxy Note 3 Hard Armorbox Dual Layer Hybrid Case With Screen Protector from Cable and Case. It's ultra light weight with jelly grip, but takes a beating. Offers amazing protection for your galaxy Note 3! Great for construction workers, contractors, and people who are just plain tough on their phone.",0813O2SVQY3,galaxy-Note3-armor-pink,6.99,13,"2014-08-13 13:20:48 PDT",,y,5,,,11,,,,B00MOUZHUW,,,1,N,,5533FACF78332281,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Galaxy Note 3 Case, Galaxy Note 3 Armor cases- Tough Armorbox Dual Layer Hybr...","Premium galaxy Note 3 Hard Armorbox Dual Layer Hybrid Case With Screen Protector from Cable and Case. It's ultra light weight with jelly grip, but takes a beating. Offers amazing protection for your galaxy Note 3! Great for construction workers, contractors, and people who are just plain tough on their phone.",0813O2SWI6X,galaxy-Note3-armor-purple,7.99,47,"2014-08-13 13:21:11 PDT",,y,3,,,11,,,,B00MOV05FI,,,1,N,,035127966076,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Galaxy Note 3 Case, Galaxy Note 3 Armor cases- Tough Armorbox Dual Layer Hybr...","Premium galaxy Note 3 Hard Armorbox Dual Layer Hybrid Case With Screen Protector from Cable and Case. It's ultra light weight with jelly grip, but takes a beating. Offers amazing protection for your galaxy Note 3! Great for construction workers, contractors, and people who are just plain tough on their phone.",0813O2SW0QL,galaxy-Note3-armor-white,7.99,45,"2014-08-13 13:20:56 PDT",,y,3,,,11,,,,B00MOUZQ7Q,,,1,N,,035127966069,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Cable and Case Dual Layer Hybrid Armor Case for Galaxy Note 4, Black","Premium galaxy Note 4 Hard Armorbox Dual Layer Hybrid Case from Cable and Case. It's ultra light weight with jelly grip, but takes a beating. Offers amazing protection for your galaxy Note 4! Great for construction workers, contractors, and people who are just plain tough on their phone.",0910OJ093D9,galaxy-Note4-armor-black,9.99,87,"2014-09-09 23:34:47 PDT",,y,1,,,11,,,,B00NGD6M4G,,,1,N,,B00NGD6M4G,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Galaxy Note 4 Case, Galaxy Note 4 Armor cases- Tough Armorbox Dual Layer Hybr...","Premium galaxy Note 4 Hard Armorbox Dual Layer Hybrid Case from Cable and Case. It's ultra light weight with jelly grip, but takes a beating. Offers amazing protection for your galaxy Note 4! Great for construction workers, contractors, and people who are just plain tough on their phone.",0910OJ08OE3,galaxy-Note4-armor-blue,9.99,123,"2014-09-09 23:34:28 PDT",,y,1,,,11,,,,B00NGD65PM,,,1,N,,B00NGD65PM,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Galaxy Note 4 Case, Galaxy Note 4 Armor cases- Tough Armorbox Dual Layer Hybr...","Premium galaxy Note 4 Hard Armorbox Dual Layer Hybrid Case from Cable and Case. It's ultra light weight with jelly grip, but takes a beating. Offers amazing protection for your galaxy Note 4! Great for construction workers, contractors, and people who are just plain tough on their phone.",0910OJ08YAR,galaxy-Note4-armor-green,9.99,91,"2014-09-09 23:34:41 PDT",,y,1,,,11,,,,B00NGD6FKW,,,1,N,,B00NGD6FKW,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Cable And Case Dual Layer Hybrid Hard/Soft Protective Armorbox Case for Galax...","Premium galaxy Note 4 Hard Armorbox Dual Layer Hybrid Case from Cable and Case. It's ultra light weight with jelly grip, but takes a beating. Offers amazing protection for your galaxy Note 4! Great for construction workers, contractors, and people who are just plain tough on their phone.",0910OJ08X03,galaxy-Note4-armor-pink,9.99,77,"2014-09-09 23:34:39 PDT",,y,1,,,11,,,,B00NGD6E08,,,1,N,,B00NGD6E08,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Samsung Galaxy Note 4 Case [HEAVY DUTY]- Tough Dual Layer Hybrid Hard/Soft Pr...","Premium galaxy Note 4 Hard Armorbox Dual Layer Hybrid Case from Cable and Case. It's ultra light weight with jelly grip, but takes a beating. Offers amazing protection for your galaxy Note 4! Great for construction workers, contractors, and people who are just plain tough on their phone.",0910OJ0U2PR,galaxy-Note4-armor-purple,9.99,80,"2014-09-09 23:49:35 PDT",,y,1,,,11,,,,B00NGD6UNY,,,1,N,,B00NGD6UNY,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Cable and Case Armorbox Hybrid Case for Samsung Galaxy Note 4 - White","Premium galaxy Note 4 Hard Armorbox Dual Layer Hybrid Case from Cable and Case. It's ultra light weight with jelly grip, but takes a beating. Offers amazing protection for your galaxy Note 4! Great for construction workers, contractors, and people who are just plain tough on their phone.",0910OJ092ZX,galaxy-Note4-armor-white,9.99,91,"2014-09-09 23:34:46 PDT",,y,1,,,11,,,,B00NGD6LEC,,,1,N,,B00NGD6LEC,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Samsung Galaxy S5 Case, Galaxy S5 Phone Case [RUBBER] by Cable and Case(TM) -...","Manufactured from premium-quality TPU, a sturdy, long-lasting material which provides enduring protection from harm, this Samsung Galaxy S5 case is a professional and understated option for ensuring that Samsung's new flagship handset remains in top-notch condition. The case is easy to use: a plastic internal holder in its body allows the Samsung Galaxy S5 to be held securely in place at all times, providing increased stability during operation. Unlike many cases and covers, which can add excess weight, the Samsung Galaxy S5 case is made to be as lightweight and unobtruSVe as possible, ensuring that the user experience is as comfortable and as streamlined as it can be. The Samsung Galaxy S5 case has a number of convenient cut-out ports in the back of its frame, enabling constant access to the 13 Megapixel camera of the Galaxy SV. As a soft case, though, one of the chief utility features of the Samsung Galaxy S5 case is the side grip packaged into its frame, which enable you to keep your phone securely protected as your Smartphone moves in your hand",0313OMBL0BR,galaxy-S5-case-skin-black-cc,7.99,79,"2014-03-13 12:10:13 PDT",,y,5,,,11,,,,B00IZLMXBA,,,1,N,,5452CE2D93FCA728,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Samsung Galaxy S5 Case, Galaxy S5 Phone Case [RUBBER] by Cable and Case(TM) -...","Manufactured from premium-quality TPU, a sturdy, long-lasting material which provides enduring protection from harm, this Samsung Galaxy S5 case is a professional and understated option for ensuring that Samsung's new flagship handset remains in top-notch condition. The case is easy to use: a plastic internal holder in its body allows the Samsung Galaxy S5 to be held securely in place at all times, providing increased stability during operation. Unlike many cases and covers, which can add excess weight, the Samsung Galaxy S5 case is made to be as lightweight and unobtruSVe as possible, ensuring that the user experience is as comfortable and as streamlined as it can be. The Samsung Galaxy S5 case has a number of convenient cut-out ports in the back of its frame, enabling constant access to the 13 Megapixel camera of the Galaxy SV. As a soft case, though, one of the chief utility features of the Samsung Galaxy S5 case is the side grip packaged into its frame, which enable you to keep your phone securely protected as your Smartphone moves in your hand",0313OMBL74R,galaxy-S5-case-skin-blue-cc,7.99,427,"2014-03-13 12:10:23 PDT",,y,5,,,11,,,,B00IZLMZSG,,,1,N,,5452CE302FDF1A1F,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Samsung Galaxy S5 Case, Galaxy S5 Phone Case [RUBBER] by Cable and Case(TM) -...","Manufactured from premium-quality TPU, a sturdy, long-lasting material which provides enduring protection from harm, this Samsung Galaxy S5 case is a professional and understated option for ensuring that Samsung's new flagship handset remains in top-notch condition. The case is easy to use: a plastic internal holder in its body allows the Samsung Galaxy S5 to be held securely in place at all times, providing increased stability during operation. Unlike many cases and covers, which can add excess weight, the Samsung Galaxy S5 case is made to be as lightweight and unobtruSVe as possible, ensuring that the user experience is as comfortable and as streamlined as it can be. The Samsung Galaxy S5 case has a number of convenient cut-out ports in the back of its frame, enabling constant access to the 13 Megapixel camera of the Galaxy SV. As a soft case, though, one of the chief utility features of the Samsung Galaxy S5 case is the side grip packaged into its frame, which enable you to keep your phone securely protected as your Smartphone moves in your hand",0313OMBL409,galaxy-S5-case-skin-clear-cc,7.99,217,"2014-03-13 12:10:20 PDT",,y,5,,,11,,,,B00IZLMZ04,,,1,N,,53B9A420690C1A3D,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Samsung Galaxy S5 Case, Galaxy S5 Phone Case [RUBBER] by Cable and Case(TM) -...","Manufactured from premium-quality TPU, a sturdy, long-lasting material which provides enduring protection from harm, this Samsung Galaxy S5 case is a professional and understated option for ensuring that Samsung's new flagship handset remains in top-notch condition. The case is easy to use: a plastic internal holder in its body allows the Samsung Galaxy S5 to be held securely in place at all times, providing increased stability during operation. Unlike many cases and covers, which can add excess weight, the Samsung Galaxy S5 case is made to be as lightweight and unobtruSVe as possible, ensuring that the user experience is as comfortable and as streamlined as it can be. The Samsung Galaxy S5 case has a number of convenient cut-out ports in the back of its frame, enabling constant access to the 13 Megapixel camera of the Galaxy SV. As a soft case, though, one of the chief utility features of the Samsung Galaxy S5 case is the side grip packaged into its frame, which enable you to keep your phone securely protected as your Smartphone moves in your hand",0313OMBLAY9,galaxy-S5-case-skin-pink-cc,7.99,148,"2014-03-13 12:10:30 PDT",,y,5,,,11,,,,B00IZLN1A2,,,1,N,,53AC8CC1786165C8,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Samsung Galaxy S5 Case, [RUBBER] Galaxy S5 Case, by Cable and Case(TM) - Tran...","Manufactured from premium-quality TPU, a sturdy, long-lasting material which provides enduring protection from harm, this Samsung Galaxy S5 case is a professional and understated option for ensuring that Samsung's new flagship handset remains in top-notch condition. The case is easy to use: a plastic internal holder in its body allows the Samsung Galaxy S5 to be held securely in place at all times, providing increased stability during operation. Unlike many cases and covers, which can add excess weight, the Samsung Galaxy S5 case is made to be as lightweight and unobtruSVe as possible, ensuring that the user experience is as comfortable and as streamlined as it can be. The Samsung Galaxy S5 case has a number of convenient cut-out ports in the back of its frame, enabling constant access to the 13 Megapixel camera of the Galaxy SV. As a soft case, though, one of the chief utility features of the Samsung Galaxy S5 case is the side grip packaged into its frame, which enable you to keep your phone securely protected as your Smartphone moves in your hand",0912P334DB3,galaxy-S5-case-skin-purp-cc,7.99,452,"2015-09-11 23:02:20 PDT",,y,5,,,11,,,,B00IZLN1YI,,,1,N,,53D093BE3E505041,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Samsung Galaxy S5 Case, Galaxy S5 Phone Case [RUBBER] by Cable and Case(TM) -...","Manufactured from premium-quality TPU, a sturdy, long-lasting material which provides enduring protection from harm, this Samsung Galaxy S5 case is a professional and understated option for ensuring that Samsung's new flagship handset remains in top-notch condition. The case is easy to use: a plastic internal holder in its body allows the Samsung Galaxy S5 to be held securely in place at all times, providing increased stability during operation. Unlike many cases and covers, which can add excess weight, the Samsung Galaxy S5 case is made to be as lightweight and unobtruSVe as possible, ensuring that the user experience is as comfortable and as streamlined as it can be. The Samsung Galaxy S5 case has a number of convenient cut-out ports in the back of its frame, enabling constant access to the 13 Megapixel camera of the Galaxy SV. As a soft case, though, one of the chief utility features of the Samsung Galaxy S5 case is the side grip packaged into its frame, which enable you to keep your phone securely protected as your Smartphone moves in your hand",0313OMBL8WX,galaxy-S5-case-skin-red-cc,7.99,334,"2014-03-13 12:10:27 PDT",,y,5,,,11,,,,B00IZLN0KI,,,1,N,,5452CE3108F853DB,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Samsung Galaxy S5 Case, Galaxy S5 Phone Case [RUBBER] by Cable and Case(TM) -...","Manufactured from premium-quality TPU, a sturdy, long-lasting material which provides enduring protection from harm, this Samsung Galaxy S5 case is a professional and understated option for ensuring that Samsung's new flagship handset remains in top-notch condition. The case is easy to use: a plastic internal holder in its body allows the Samsung Galaxy S5 to be held securely in place at all times, providing increased stability during operation. Unlike many cases and covers, which can add excess weight, the Samsung Galaxy S5 case is made to be as lightweight and unobtruSVe as possible, ensuring that the user experience is as comfortable and as streamlined as it can be. The Samsung Galaxy S5 case has a number of convenient cut-out ports in the back of its frame, enabling constant access to the 13 Megapixel camera of the Galaxy SV. As a soft case, though, one of the chief utility features of the Samsung Galaxy S5 case is the side grip packaged into its frame, which enable you to keep your phone securely protected as your Smartphone moves in your hand",0313OMBL2FL,galaxy-S5-case-skin-white-cc,7.99,145,"2014-03-13 12:10:16 PDT",,y,1,,,11,,,,B00IZLMY5K,,,1,N,,B00IZLMY5K,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Samsung Galaxy s6 Case, [ULTRA THIN] Galaxy s6 Clear Cases [0.3mm] Compatible...","Manufactured from premium-quality TPU, a sturdy, long-lasting material which provides enduring protection from harm, this Samsung Galaxy s6 case is a professional and understated option for ensuring that Samsung's new flagship handset remains in top-notch condition. The case is easy to use: a plastic internal holder in its body allows the Samsung Galaxy s6 to be held securely in place at all times, providing increased stability during operation. Unlike many cases and covers, which can add excess weight, the Samsung Galaxy s6 case is made to be as lightweight and unobtrusive as possible, ensuring that the user experience is as comfortable and as streamlined as it can be. The Samsung Galaxy s6 case has a number of convenient cut-out ports in the back of its frame, enabling constant access to the camera of the Galaxy SIV. As a soft case, though, one of the chief utility features of the Samsung Galaxy s6 case is the side grip packaged into its frame, which enable you to keep your phone securely protected as your Smartphone moves in your hand<br />Compatible with all versions of the Samsung Galaxy s6 i9500 SiV (Verizon, AT&T, T-Mobile, Sprint, International)<br />Material: TPU (Thermoplastic Polyurethane) It's highly resistant to oil, dirt, and scratches with a look of a hard case but shock absorption and protectection of a soft case<br />Revised cutouts for easy access to all the s6's ports, buttons, cameras, speakers, and mics.<br />Only Buy From Cable And Case TM- Other Sellers Are Selling An Inferior Product<br />*Due to the varying color display's of different brand monitors, actual case shell colors may differ from photo<br />",1125PTX5ZMX,galaxy-S6-case-shell-clr,9.99,95,"2015-11-25 12:06:28 PST",,y,5,,,11,,,,B00UKCPDBE,,,1,N,,5421B818FB045468,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Samsung Galaxy s6 Case, Galaxy s6 Cases- Compatible With Samsung Galaxy s6 SI...","Manufactured from premium-quality TPU, a sturdy, long-lasting material which provides enduring protection from harm, this Samsung Galaxy s6 case is a professional and understated option for ensuring that Samsung&apos;s new flagship handset remains in top-notch condition. The case is easy to use: a plastic internal holder in its body allows the Samsung Galaxy s6 to be held securely in place at all times, providing increased stability during operation. Unlike many cases and covers, which can add excess weight, the Samsung Galaxy s6 case is made to be as lightweight and unobtrusive as possible, ensuring that the user experience is as comfortable and as streamlined as it can be. The Samsung Galaxy s6 case has a number of convenient cut-out ports in the back of its frame, enabling constant access to the camera of the Galaxy SIV. As a soft case, though, one of the chief utility features of the Samsung Galaxy s6 case is the side grip packaged into its frame, which enable you to keep your phone securely protected as your Smartphone moves in your hand  <br />  <br />Compatible with all versions of the Samsung Galaxy s6 i9500 SiV (Verizon, AT&amp;T, T-Mobile, Sprint, International)  <br />Material: TPU (Thermoplastic Polyurethane) It&apos;s highly resistant to oil, dirt, and scratches with a look of a hard case but shock absorption and protectection of a soft case  <br />Revised cutouts for easy access to all the s6&apos;s ports, buttons, cameras, speakers, and mics.  <br />Only Buy From Cable And Case TM- Other Sellers Are Selling An Inferior Product  <br />*Due to the varying color display&apos;s of different brand monitors, actual case shell colors may differ from photo  <br />  <br />",0311P7WRV59,galaxy-S6-case-soft-black,6.99,90,"2015-03-11 14:22:26 PDT",,y,3,,,11,,,,B00UKCPNEQ,,,1,N,,035127967431,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Samsung Galaxy s6 Case, Galaxy s6 Cases- Compatible With Samsung Galaxy s6 SI...","Manufactured from premium-quality TPU, a sturdy, long-lasting material which provides enduring protection from harm, this Samsung Galaxy s6 case is a professional and understated option for ensuring that Samsung's new flagship handset remains in top-notch condition. The case is easy to use: a plastic internal holder in its body allows the Samsung Galaxy s6 to be held securely in place at all times, providing increased stability during operation. Unlike many cases and covers, which can add excess weight, the Samsung Galaxy s6 case is made to be as lightweight and unobtrusive as possible, ensuring that the user experience is as comfortable and as streamlined as it can be. The Samsung Galaxy s6 case has a number of convenient cut-out ports in the back of its frame, enabling constant access to the camera of the Galaxy SIV. As a soft case, though, one of the chief utility features of the Samsung Galaxy s6 case is the side grip packaged into its frame, which enable you to keep your phone securely protected as your Smartphone moves in your hand<br />Compatible with all versions of the Samsung Galaxy s6 i9500 SiV (Verizon, AT&T, T-Mobile, Sprint, International)<br />Material: TPU (Thermoplastic Polyurethane) It's highly resistant to oil, dirt, and scratches with a look of a hard case but shock absorption and protectection of a soft case<br />Revised cutouts for easy access to all the s6's ports, buttons, cameras, speakers, and mics.<br />Only Buy From Cable And Case TM- Other Sellers Are Selling An Inferior Product<br />*Due to the varying color display's of different brand monitors, actual case shell colors may differ from photo<br />",1125PTX5V2R,galaxy-S6-case-soft-black-cc,9.99,20,"2015-11-25 12:06:24 PST",,y,5,,,11,,,,B00UKCPNEQ,,,1,N,,5421B8141153143C,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
